tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568849994167529472,positive,1.0,,,Southwest,,billyontherun,,0,@southwestair thanks lindsey & the southwest twitter team for great service & a speedy resolution    ,,2015-02-20 11:09:41 -0800,,Eastern Time (US & Canada)
568849739346608128,negative,1.0,Late Flight,0.6364,Southwest,,Mackenzie_RT,,0,@southwestair apparently mechanics had to be flown in to fix some planes   not the most assuring sign,,2015-02-20 11:08:41 -0800,SF by way of NY and UNC. ,Quito
568849058523033601,positive,0.7025,,,Southwest,,lichelle75,,0,@southwestair  please help  we really want to fly with you   ,,2015-02-20 11:05:58 -0800,,
568848795733069824,neutral,0.6733,,,Southwest,,hwalsh22,,0,@southwestair how oh how do we get tickets! ?!,,2015-02-20 11:04:56 -0800,"Beaverton, OR",
568848068977799168,neutral,0.6925,,,Southwest,,TravelLeaders_,,0,@southwestair now accepting   passbook app for boarding passes  app works on   &   not    ,,2015-02-20 11:02:02 -0800,"Liverpool, NY",Eastern Time (US & Canada)
568846061307084800,positive,0.653,,,Southwest,,FaithGHubbard,,0,@southwestair thank you! dming now ,,2015-02-20 10:54:04 -0800,"washington, dc",Eastern Time (US & Canada)
568845879307735040,negative,1.0,Cancelled Flight,1.0,Southwest,,mrc0421,,0,@southwestair did you cancelled flight all flights into bna today???  ,"[33.93454129, -118.40270098]",2015-02-20 10:53:20 -0800,,
568845241526038528,negative,0.6285,Cancelled Flight,0.6285,Southwest,,sdkstl,,0,@southwestair huge problem with someone whose ticket was cancelled flighted mid trip  can you dm?,,2015-02-20 10:50:48 -0800,"University City, MO",
568845012777111552,negative,1.0,Late Flight,1.0,Southwest,,Mackenzie_RT,,0,@southwestair flights from sunny sfo delayed for hours and others cancelled flightled left and right with little updates  any help @southwestair?,,2015-02-20 10:49:54 -0800,SF by way of NY and UNC. ,Quito
568844412970770433,negative,1.0,Customer Service Issue,0.6768,Southwest,,JeffLGonzales,,0,"@southwestair please explain to reps, ignoring a technical issue and passing the buck is not a good business model  lucky limited to  digit ",,2015-02-20 10:47:31 -0800,"Austin, TX",Central Time (US & Canada)
568843439107919872,negative,1.0,Flight Booking Problems,1.0,Southwest,,pkneis0414,,0,"@southwestair understood  just frustrating, you buy early bird check on the day they go on sale at  digit : digit am and get mid b  feel ripped off ",,2015-02-20 10:43:39 -0800,,
568842944024875008,neutral,0.6452,,0.0,Southwest,,_Aphmau_,,1,"@southwestair so thats what happens when your power level goes over  digit , digit     feet in the air ",,2015-02-20 10:41:41 -0800,,Eastern Time (US & Canada)
568841522663329793,neutral,0.6476,,,Southwest,,capgaznews,,0,@southwestairs ceo kelly draws record crowd to @bwi_airport business partnership breakfast    ,,2015-02-20 10:36:02 -0800,"Annapolis, MD USA",Eastern Time (US & Canada)
568841522646552576,neutral,0.6294,,,Southwest,,MDGazette,,0,@southwestairs ceo kelly draws record crowd to @bwi_airport business partnership breakfast    ,,2015-02-20 10:36:02 -0800,Glen Burnie,Quito
568840247657820160,negative,0.6822,Can't Tell,0.6822,Southwest,,fwmperkins,,0,@southwestair please start charging for carryon luggage   ,,2015-02-20 10:30:58 -0800,"Zephyrhills, Florida",Eastern Time (US & Canada)
568839199773732864,positive,0.6832,,,Southwest,,laurafall,,0,@southwestair sea to den  south sound volleyball team on its way!  ,,2015-02-20 10:26:48 -0800,,Pacific Time (US & Canada)
568838781907935233,neutral,1.0,,,Southwest,,jscherms,,0, @southwestair i will if you can see about moving up my brother in laws graduation to the  digit th   thanks ,,2015-02-20 10:25:08 -0800,,Eastern Time (US & Canada)
568836930550534145,neutral,1.0,,,Southwest,,MehtaGoesMeta,,0,@southwestair will do  thank you ,,2015-02-20 10:17:47 -0800,"Astoria, New York",Eastern Time (US & Canada)
568836616166313984,neutral,1.0,,,Southwest,,patrickisarobot,,0,"@southwestair if there are any imagine dragons tickets left for tomorrow at 
@velourlive here in utah i would love to go i am available! :)",,2015-02-20 10:16:32 -0800,In my mind,Mountain Time (US & Canada)
568836477099995137,neutral,0.6759,,,Southwest,,mr_deals805,,0,@southwestair so the fares i see for flights in fall are the absoulutely lowest they will be?,,2015-02-20 10:15:59 -0800,,Arizona
568834328937009152,negative,0.6527,Can't Tell,0.336,Southwest,,mwbhere,,0,"@southwestair no no no  swa low fares and on time service is great! but manufactured quirkiness? mmm, not so much  signed,  captiveaudience",,2015-02-20 10:07:27 -0800,( Maryland | North Carolina ),Atlantic Time (Canada)
568833691306369025,negative,0.6459,Can't Tell,0.32299999999999995,Southwest,,wclsc59,,0,@southwestair will you please start offering services out of @triflight and @ashevilleair to other airports   have to drive  digit   digit  hrs to use u,,2015-02-20 10:04:55 -0800,johnson city tn,
568833608460283904,negative,1.0,Bad Flight,0.6593,Southwest,,AplSosy,,0,@southwestair flying now from jax to den and i paid $ digit  for wifi that barely is functional   couldnt do work if i wanted to   never again ,,2015-02-20 10:04:35 -0800,"denver, co",Mountain Time (US & Canada)
568832907525152769,negative,1.0,Customer Service Issue,0.6735,Southwest,,noli528,,0,@southwestair flight to nashville was cancelled flightled  how do we another flight? ive been trying to call & cannot get a human,,2015-02-20 10:01:48 -0800,"Nashville, TN",Central Time (US & Canada)
568831166976884736,negative,1.0,Late Flight,1.0,Southwest,,patsy_cruse,,0,@southwestair delay is understandable but look at the time of the the flight and boarding time  weird!,,2015-02-20 09:54:53 -0800,,Central Time (US & Canada)
568830255282040832,neutral,1.0,,,Southwest,,leavenodoubt131,,0,@southwestair  i will dm you now,,2015-02-20 09:51:15 -0800,,Tijuana
568829994786426881,positive,0.6631,,,Southwest,,msizzymarie,,0,@southwestair already booked my tickets for august  digit th  digit th!  cant wait for my vacation!,,2015-02-20 09:50:13 -0800,New Mexico,Mountain Time (US & Canada)
568829852721106944,negative,1.0,Bad Flight,0.6342,Southwest,,pkneis0414,,0,@southwestair very frustrated  bought early bird at  digit : digit am on day tickets were released and got mid b ticket  spend $ digit  for nothing,,2015-02-20 09:49:39 -0800,,
568829686257623040,neutral,0.6555,,,Southwest,,sincitycomedy,,0,@southwestair is that @murraysawchuck,,2015-02-20 09:49:00 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
568829652233428992,neutral,1.0,,,Southwest,,bluefig,,0,@southwestair maybe it is just a machine   ,,2015-02-20 09:48:52 -0800,"camas, wa",Alaska
568829494556897280,negative,1.0,Late Flight,0.3474,Southwest,,bluefig,,0,"@southwestair so, when your plane doesnt work the luxuries i paid for go away but you keep my money? i need that biz model ",,2015-02-20 09:48:14 -0800,"camas, wa",Alaska
568829196962828289,negative,1.0,Customer Service Issue,0.631,Southwest,,Megs701,,0,@southwestair you will extend if i call the day it expires why cant it just be extended now? ,,2015-02-20 09:47:03 -0800,,
568828959879790592,negative,0.6957,Can't Tell,0.6957,Southwest,,Iluvfastracks,,0,"@southwestair y airline i fly with, but havent seen anything like this yet!",,2015-02-20 09:46:07 -0800,Pocono Raceway,Mazatlan
568828574641328128,positive,1.0,,,Southwest,,cbtatenstl,,1,@southwestair thats awesome! love flying swa!,,2015-02-20 09:44:35 -0800,"St. Louis, MO",Central Time (US & Canada)
568828335922356224,positive,0.6742,,0.0,Southwest,,I_LuvMy_3Girls,,0,@southwestair that guy was the flight attendant on my last flight… he was hilarious! ?,,2015-02-20 09:43:38 -0800,South ~O-H-I-O~ Side,Eastern Time (US & Canada)
568828267660054528,positive,1.0,,,Southwest,,ljordan,,0,@southwestair thanks for the info and the quick response!,,2015-02-20 09:43:21 -0800,"Austin, TX",Central Time (US & Canada)
568827958527275008,positive,1.0,,,Southwest,,alycam,,0,@southwestair shhhh i dont want something else to steal our deal?,,2015-02-20 09:42:08 -0800,Kansas City,Central Time (US & Canada)
568826365878730753,negative,1.0,Cancelled Flight,1.0,Southwest,,danieljsu,,0,@southwestair cancelled flighting flights  digit  minutes before takeoff & sitting for  digit  min on the runway of the rescheduled flight  ,,2015-02-20 09:35:48 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568825797613645824,neutral,1.0,,,Southwest,,JuliaMooch1,,0,@southwestair how do i go on the scavenger hunt if im in boston?,,2015-02-20 09:33:33 -0800,Boston,Eastern Time (US & Canada)
568825542792720385,neutral,1.0,,,Southwest,,Seattle_D,,0,@southwestair hi there  we’re flying swa today  our son has a peanut allergy  any way to request the crew not serve peanuts on flight? thx,,2015-02-20 09:32:32 -0800,Seattle (duh!),Pacific Time (US & Canada)
568823099182985216,positive,0.3612,,0.0,Southwest,,Muirkat_23,,0,@southwestair deborah helped me?,,2015-02-20 09:22:49 -0800,,
568823050571026432,positive,1.0,,,Southwest,,jetringer5,,0,@southwestair give this guy a raise    great start to flight from az to mke  ,,2015-02-20 09:22:38 -0800,Milwaukee wi,Central Time (US & Canada)
568821349688471552,negative,1.0,Customer Service Issue,1.0,Southwest,,CiaoBambino,,0,@southwestair    digit  is not intl friendly,,2015-02-20 09:15:52 -0800,Everywhere,Pacific Time (US & Canada)
568821268239089664,neutral,0.6664,,,Southwest,,saMykel,,0,"@southwestair ha, ha not a make or break for me either way!",,2015-02-20 09:15:33 -0800,"Phoenix, Arizona",Central Time (US & Canada)
568820729879367680,negative,1.0,Customer Service Issue,1.0,Southwest,,bodoughty,,0,@southwestair  digit   digit  in horrible customer service  empty seats in early flight wantcharge me double to get home early instead the usual late flight,,2015-02-20 09:13:24 -0800,,
568818517694402561,negative,1.0,Customer Service Issue,0.6964,Southwest,,Muirkat_23,,0,@southwestair can you answer the phone so i can change my flight plans  srsly ,"[42.313473, -87.83530047]",2015-02-20 09:04:37 -0800,,
568818427579793409,negative,0.6866,Customer Service Issue,0.6866,Southwest,,Megs701,,0,@southwestair you could be a little more accommodating with extending my flight credit whats  digit  extra days! ,,2015-02-20 09:04:15 -0800,,
568818229461721088,neutral,1.0,,,Southwest,,luoyegongfu,,0,@southwestair i would ,,2015-02-20 09:03:28 -0800,"Tempe, AZ & World Wide",Tehran
568813634152849408,negative,1.0,Customer Service Issue,0.6809,Southwest,,CSENOJ,,0,"@southwestair if you are going to be inconsistent enforcing your rules, id prefer you not randomly take it out on freq flyers that obey",,2015-02-20 08:45:13 -0800,,
568813302140284928,neutral,1.0,,,Southwest,,JuliaMooch1,,0,@southwestair can you show me some luv?its  digit  degrees and all this snow but imdetermined to go to    ,,2015-02-20 08:43:53 -0800,Boston,Eastern Time (US & Canada)
568812233146404864,neutral,0.6833,,0.0,Southwest,,ProShunks,,0,@southwestair sent,,2015-02-20 08:39:39 -0800,,
568811734040862720,negative,1.0,Bad Flight,0.3522,Southwest,,CSENOJ,,0,@southwestair what does relay concerns really mean & how/why do u keep letting people on flights with bags larger than u state are allowabl?,,2015-02-20 08:37:40 -0800,,
568810642523725824,neutral,1.0,,,Southwest,,CiaoBambino,,0,@southwestair what number can we use to all from outside the us? thx,,2015-02-20 08:33:19 -0800,Everywhere,Pacific Time (US & Canada)
568808340387536896,negative,1.0,Customer Service Issue,0.6507,Southwest,,ohshititsjake,,0,@southwestair how long does it take for points from rr shopping to post to my account? got email saying ive earned points but dont see em,,2015-02-20 08:24:10 -0800,San Francisco,Pacific Time (US & Canada)
568808165636214784,neutral,0.7046,,,Southwest,,matthewhirsch,,0,@southwestair thanks! i know the routes you currently have from newark  i was just wondering if there was any new ones on the horizon,,2015-02-20 08:23:29 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568807908374286336,positive,1.0,,,Southwest,,itsjessme_,,0,@southwestair oh my gosh! going to dm you now! thank you!,,2015-02-20 08:22:27 -0800,,Alaska
568807451249627136,positive,1.0,,,Southwest,,geekstiel,,0,@southwestair thank you so much youre amazing im going to cry omg,,2015-02-20 08:20:38 -0800,,Atlantic Time (Canada)
568807206059028481,negative,0.6629999999999999,Late Flight,0.6629999999999999,Southwest,,coltsgal88,,0,@southwestair if you could get me on the  digit : digit  flight! my  digit : digit  has been delayed until  digit : digit  ,,2015-02-20 08:19:40 -0800,,
568804291755945984,negative,1.0,Flight Booking Problems,0.6559,Southwest,,parshooter321,,0,"@southwestair couldnt make flight, funds forfeited as a no show!! was trying to book another flight using those funds, im out ","[33.1973379, -96.7573509]",2015-02-20 08:08:05 -0800,,
568803368367366144,neutral,1.0,,,Southwest,,geekstiel,,0,@southwestair i dmed you :),,2015-02-20 08:04:25 -0800,,Atlantic Time (Canada)
568802316893216769,neutral,1.0,,,Southwest,,Dragons_103,,0,@southwestair when is the last chance to win   ???,,2015-02-20 08:00:14 -0800,,
568802305606361089,negative,1.0,Late Flight,1.0,Southwest,,Vindictive_tK,,0,@southwestair make this delay go away  maybe upgrade me and kats seats  we are headed to columbus ,,2015-02-20 08:00:12 -0800,www.twitch.tv/sovindictive,Eastern Time (US & Canada)
568802232004513792,neutral,1.0,,,Southwest,,stacymichael14,,0,@southwestair  i have a flight  digit / digit  @ digit  am from fort lauderdale to bwi   can i cancelled flight that flight ? flight  digit  trip id  digit ,,2015-02-20 07:59:54 -0800,,
568802105005346817,neutral,1.0,,,Southwest,,Dragons_103,,0,@southwestair @geekstiel do you know when the last chance is?,,2015-02-20 07:59:24 -0800,,
568802037057646594,neutral,1.0,,,Southwest,,_mighty_max_,,0,@southwestair @vindictive_tk larry david works for southwest?,,2015-02-20 07:59:08 -0800,"Raleigh, NC",
568801542322548737,neutral,1.0,,,Southwest,,d4nigirl,,0,@southwestair  flying southwest for the first time to lga with a layover in atlanta!,"[26.08232307, -80.16234879]",2015-02-20 07:57:10 -0800,"Douglaston, NY",Atlantic Time (Canada)
568800998929661953,positive,1.0,,,Southwest,,matthewhirsch,,0,@southwestair hi! just wanted to see if you have any new routes planned this year for newark  love flying you guys and hope to do so more!,,2015-02-20 07:55:00 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568800246433775617,positive,1.0,,,Southwest,,Sinatra1979,,0,@southwestair thank you  well be in touch!  ,,2015-02-20 07:52:01 -0800,Ohio (by way of Nebraska),Eastern Time (US & Canada)
568800184345468929,negative,1.0,Customer Service Issue,0.6844,Southwest,,billyontherun,,0,@southwestair fjbfsc  all i need is receipt showing the  digit   digit  charge i have on my amex not the  digit  xx that i keep getting sent,,2015-02-20 07:51:46 -0800,,Eastern Time (US & Canada)
568798426810355712,negative,0.6386,Cancelled Flight,0.3295,Southwest,,DrKenRussell,,0,@southwestair what do i need to do when tsa pre doesnt show for a flight of mine?,,2015-02-20 07:44:47 -0800,,Eastern Time (US & Canada)
568797768162127872,negative,1.0,Customer Service Issue,1.0,Southwest,,billyontherun,,0,@southwestair  getting the run around today with customer service & disconnected customer relations # given twice  help!!!,,2015-02-20 07:42:10 -0800,,Eastern Time (US & Canada)
568797729876344833,negative,0.6808,Can't Tell,0.3514,Southwest,,lot223,,0,@southwestair have been doing that for hours already,,2015-02-20 07:42:01 -0800,,Central Time (US & Canada)
568795746721513472,positive,1.0,,,Southwest,,Mercer312,,0,@southwestair flight from bwi to isp ready to go! thanks for keeping us warm!    ,,2015-02-20 07:34:08 -0800,"Dallas, TX ",Eastern Time (US & Canada)
568794864533385216,positive,1.0,,,Southwest,,Cindy318,,0,"@southwestair love, love, love this  southwest rocks!! always!!  ",,2015-02-20 07:30:38 -0800,Indiana,Indiana (East)
568793782164062208,neutral,1.0,,,Southwest,,Sinatra1979,,0,@southwestair who can i contact about requesting a charity donation?  ,,2015-02-20 07:26:20 -0800,Ohio (by way of Nebraska),Eastern Time (US & Canada)
